Area Code,Area,Area Type,Area Title,Year,Month,Month_Str,Ref_Type,Version,Labor Force,Employment,Unemployment,Unemployment Rate
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2005,10,Oct,B,2020,1909442,1788282,121160,6.3
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2005,11,Nov,B,2020,1908456,1789540,118916,6.2
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2005,12,Dec,B,2020,1907056,1791049,116007,6.1
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2006,1,Jan,B,2020,1905803,1792617,113186,5.9
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2006,2,Feb,B,2020,1905468,1794157,111311,5.8
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2006,3,Mar,B,2020,1906558,1795689,110869,5.8
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2006,4,Apr,B,2020,1909399,1797575,111824,5.9
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2006,5,May,B,2020,1913619,1800196,113423,5.9
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2006,6,Jun,B,2020,1918567,1803731,114836,6
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2006,7,Jul,B,2020,1924059,1808429,115630,6
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2006,8,Aug,B,2020,1929891,1814066,115825,6
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2006,9,Sep,B,2020,1935515,1820112,115403,6
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2006,10,Oct,B,2020,1940547,1826383,114164,5.9
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2006,11,Nov,B,2020,1944812,1832483,112329,5.8
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2006,12,Dec,B,2020,1948138,1837888,110250,5.7
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2007,1,Jan,B,2020,1950736,1842571,108165,5.5
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2007,2,Feb,B,2020,1953007,1846472,106535,5.5
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2007,3,Mar,B,2020,1955056,1849477,105579,5.4
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2007,4,Apr,B,2020,1957300,1851828,105472,5.4
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2007,5,May,B,2020,1960367,1853968,106399,5.4
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2007,6,Jun,B,2020,1964739,1856431,108308,5.5
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2007,7,Jul,B,2020,1970124,1859322,110802,5.6
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2007,8,Aug,B,2020,1976038,1862776,113262,5.7
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2007,9,Sep,B,2020,1981917,1866823,115094,5.8
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2007,10,Oct,B,2020,1987365,1871123,116242,5.8
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2007,11,Nov,B,2020,1992029,1875542,116487,5.8
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2007,12,Dec,B,2020,1995848,1880018,115830,5.8
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2008,1,Jan,B,2020,1999079,1883948,115131,5.8
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2008,2,Feb,B,2020,2001997,1886943,115054,5.7
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2008,3,Mar,B,2020,2005242,1889190,116052,5.8
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2008,4,Apr,B,2020,2009016,1890836,118180,5.9
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2008,5,May,B,2020,2012946,1891996,120950,6
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2008,6,Jun,B,2020,2016527,1892857,123670,6.1
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2008,7,Jul,B,2020,2019111,1893426,125685,6.2
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2008,8,Aug,B,2020,2020479,1893328,127151,6.3
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2008,9,Sep,B,2020,2020959,1891909,129050,6.4
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2008,10,Oct,B,2020,2021148,1888452,132696,6.6
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2008,11,Nov,B,2020,2021255,1882078,139177,6.9
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2008,12,Dec,B,2020,2021023,1872646,148377,7.3
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2009,1,Jan,B,2020,2020021,1861099,158922,7.9
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2009,2,Feb,B,2020,2017976,1849085,168891,8.4
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2009,3,Mar,B,2020,2014580,1838142,176438,8.8
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2009,4,Apr,B,2020,2009662,1829121,180541,9
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2009,5,May,B,2020,2003406,1822031,181375,9.1
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2009,6,Jun,B,2020,1996241,1816159,180082,9
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2009,7,Jul,B,2020,1989049,1810475,178574,9
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2009,8,Aug,B,2020,1982651,1804382,178269,9
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2009,9,Sep,B,2020,1977583,1797922,179661,9.1
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2009,10,Oct,B,2020,1973990,1791556,182434,9.2
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2009,11,Nov,B,2020,1972388,1786614,185774,9.4
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2009,12,Dec,B,2020,1973245,1784398,188847,9.6
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2010,1,Jan,B,2021,1975822,1785083,190739,9.7
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2010,2,Feb,B,2021,1978633,1787781,190852,9.6
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2010,3,Mar,B,2021,1980530,1791138,189392,9.6
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2010,4,Apr,B,2021,1981257,1794156,187101,9.4
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2010,5,May,B,2021,1980909,1796169,184740,9.3
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2010,6,Jun,B,2021,1979953,1796726,183227,9.3
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2010,7,Jul,B,2021,1978938,1796027,182911,9.2
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2010,8,Aug,B,2021,1978003,1794425,183578,9.3
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2010,9,Sep,B,2021,1976781,1792124,184657,9.3
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2010,10,Oct,B,2021,1974725,1789488,185237,9.4
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2010,11,Nov,B,2021,1971432,1786767,184665,9.4
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2010,12,Dec,B,2021,1966994,1784059,182935,9.3
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2011,1,Jan,B,2021,1962304,1781600,180704,9.2
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2011,2,Feb,B,2021,1958214,1779438,178776,9.1
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2011,3,Mar,B,2021,1955058,1777587,177471,9.1
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2011,4,Apr,B,2021,1952582,1775759,176823,9.1
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2011,5,May,B,2021,1950525,1773667,176858,9.1
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2011,6,Jun,B,2021,1948553,1771466,177087,9.1
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2011,7,Jul,B,2021,1946037,1769194,176843,9.1
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2011,8,Aug,B,2021,1943248,1767403,175845,9
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2011,9,Sep,B,2021,1941274,1767319,173955,9
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2011,10,Oct,B,2021,1941217,1769638,171579,8.8
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2011,11,Nov,B,2021,1943085,1773895,169190,8.7
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2011,12,Dec,B,2021,1946179,1779022,167157,8.6
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2012,1,Jan,B,2021,1949839,1784181,165658,8.5
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2012,2,Feb,B,2021,1953510,1788542,164968,8.4
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2012,3,Mar,B,2021,1956399,1791056,165343,8.5
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2012,4,Apr,B,2021,1957660,1791139,166521,8.5
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2012,5,May,B,2021,1957446,1789528,167918,8.6
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2012,6,Jun,B,2021,1956184,1787453,168731,8.6
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2012,7,Jul,B,2021,1954560,1786196,168364,8.6
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2012,8,Aug,B,2021,1953220,1786106,167114,8.6
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2012,9,Sep,B,2021,1952066,1786240,165826,8.5
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2012,10,Oct,B,2021,1950710,1785774,164936,8.5
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2012,11,Nov,B,2021,1949202,1784527,164675,8.4
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2012,12,Dec,B,2021,1947449,1782456,164993,8.5
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2013,1,Jan,B,2021,1945164,1779432,165732,8.5
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2013,2,Feb,B,2021,1942432,1775873,166559,8.6
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2013,3,Mar,B,2021,1939876,1772970,166906,8.6
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2013,4,Apr,B,2021,1938136,1771850,166286,8.6
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2013,5,May,B,2021,1937102,1772338,164764,8.5
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2013,6,Jun,B,2021,1936571,1773692,162879,8.4
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2013,7,Jul,B,2021,1936304,1775323,160981,8.3
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2013,8,Aug,B,2021,1935157,1776776,158381,8.2
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2013,9,Sep,B,2021,1932642,1777914,154728,8
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2013,10,Oct,B,2021,1929417,1778569,150848,7.8
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2013,11,Nov,B,2021,1925960,1778670,147290,7.6
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2013,12,Dec,B,2021,1922894,1778572,144322,7.5
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2014,1,Jan,B,2021,1920568,1778851,141717,7.4
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2014,2,Feb,B,2021,1918783,1779834,138949,7.2
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2014,3,Mar,B,2021,1917887,1781655,136232,7.1
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2014,4,Apr,B,2021,1918425,1784460,133965,7
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2014,5,May,B,2021,1920727,1788506,132221,6.9
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2014,6,Jun,B,2021,1924911,1793678,131233,6.8
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2014,7,Jul,B,2021,1930679,1799369,131310,6.8
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2014,8,Aug,B,2021,1937590,1805067,132523,6.8
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2014,9,Sep,B,2021,1944583,1810229,134354,6.9
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2014,10,Oct,B,2021,1949825,1814371,135454,6.9
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2014,11,Nov,B,2021,1952172,1817197,134975,6.9
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2014,12,Dec,B,2021,1952170,1819099,133071,6.8
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2015,1,Jan,B,2021,1951403,1820869,130534,6.7
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2015,2,Feb,B,2021,1951619,1823122,128497,6.6
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2015,3,Mar,B,2021,1953116,1825952,127164,6.5
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2015,4,Apr,B,2021,1955504,1829106,126398,6.5
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2015,5,May,B,2021,1958302,1832342,125960,6.4
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2015,6,Jun,B,2021,1960920,1835544,125376,6.4
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2015,7,Jul,B,2021,1963546,1838759,124787,6.4
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2015,8,Aug,B,2021,1966795,1842315,124480,6.3
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2015,9,Sep,B,2021,1971095,1846854,124241,6.3
BS5300000000000,BS,Balance of State,"Balance of Washington, state less Seattle-Bellevue-Everett MD",2015,10,Oct,B,2021,1977107,1852965,124142,6.3
